Time,Voltage,Sensor,Temperature,RH,K,Na,Cs,Li,Time,Sensor,Voltage,,,Fitted line,,,,,,
35102.25969,3.108489463,2913,25.05,9.61,,,,,,,,,,,,,,,,
35103.48704,3.105695162,2921,25.05,9.61,,,,,,,,,,,,,,,,
35104.70835,3.10766761,2921,25.05,9.61,,,,,,,,,,,,,,,,
35105.93326,3.108653834,2931,25.05,9.61,,,,,,,,,,,,,,,,
35107.14961,3.109804428,2935,25.05,9.65,,,,,,,,,,,,,,,,
35108.37716,3.108818204,2935,25.05,9.65,,,,,,,,,,,,,,,,
35109.59699,3.105530792,2939,25.05,9.61,,,,,,,,,,,,,,,,
35110.8247,3.107338869,2939,25.05,9.65,,,,,,,,,,,,,,,,
35112.0608,3.10766761,2939,25.05,9.65,,,,,,,,,,,,,,,,
35113.28821,3.108489463,2942,25.05,9.65,,,,,,,,,,,,,,,,
35114.51946,3.105859533,2946,25.05,9.61,,,,,,,,,,,,,,,,
35115.7467,3.106188274,2949,25.05,9.65,,,,,,,,,,,,,,,,
35117.06,3.10766761,2953,25.05,9.65,,,,,,,,,,,,,,,,
35118.2888,3.109311316,2957,25.05,9.65,,,,,,,,,,,,,,,,
35119.52297,3.107831981,2960,25.05,9.65,,,,,,,,,,,,,,,,
35120.7518,3.10766761,2957,25.05,9.65,,,,,,,,,,,,,,,,
35121.97994,3.108489463,2964,25.05,9.65,,,,,,,,,,,,,,,,
35123.20881,3.107338869,2964,25.05,9.65,,,,,,,,,,,,,,,,
35124.40895,3.108489463,2960,25.05,9.65,,,,,,,,,,,,,,,,
35125.62773,3.107503239,2971,25.05,9.65,,,,,,,,,,,,,,,,
35126.84104,3.107996351,2978,25.05,9.65,,,,,,,,,,,,,,,,
35128.05765,3.108489463,2975,25.05,9.65,,,,,,,,,,,,,,,,
35129.27264,3.108325093,2975,25.05,9.65,,,,,,,,,,,,,,,,
35130.4858,3.109475687,2975,25.05,9.65,,,,,,,,,,,,,,,,
35131.7003,3.109475687,2982,25.05,9.65,,,,,,,,,,,,,,,,
35132.91229,3.109311316,2982,25.05,9.65,,,,,,,,,,,,,,,,
35134.12429,3.109146946,2986,25.05,9.65,,,,,,,,,,,,,,,,
35135.34057,3.106845757,2986,25.05,9.65,,,,,,,,,,,,,,,,
35136.56863,3.110955023,2989,25.05,9.65,,,,,,,,,,,,,,,,
35137.7759,3.108653834,2993,25.05,9.65,,,,,,,,,,,,,,,,
35138.98519,3.109804428,2993,25.05,9.65,,,,,,,,,,,,,,,,
35140.20409,3.109146946,2997,25.05,9.65,,,,,,,,,,,,,,,,
35141.44667,3.107996351,3000,25.05,9.65,,,,,,,,,,,,,,,,
35142.66267,3.108325093,3004,25.05,9.65,,,,,,,,,,,,,,,,
35143.87507,3.110461911,3004,25.05,9.65,,,,,,,,,,,,,,,,
35145.09412,3.11013317,3007,25.05,9.65,,,,,,,,,,,,,,,,
35146.32243,3.105366421,3007,25.05,9.65,,,,,,,,,,,,,,,,
35147.53323,3.107174498,3007,25.05,9.65,,,,,,,,,,,,,,,,
35148.73005,3.109968799,3004,25.05,9.65,,,,,,,,,,,,,,,,
35149.93092,3.11013317,3004,25.05,9.65,,,,,,,,,,,,,,,,
35151.20051,3.110955023,3015,25.05,9.65,,,,,,,,,,,,,,,,
35152.40957,3.107831981,3011,25.05,9.65,,,,,,,,,,,,,,,,
35153.62782,3.10766761,3018,25.05,9.65,,,,,,,,,,,,,,,,
35154.84057,3.109311316,3025,25.05,9.65,,,,,,,,,,,,,,,,
35156.07393,3.108653834,3029,25.05,9.65,,,,,,,,,,,,,,,,
35157.28806,3.109146946,3029,25.05,9.65,,,,,,,,,,,,,,,,
35158.49944,3.108982575,3033,25.05,9.65,,,,,,,,,,,,,,,,
35159.71469,3.106845757,3029,25.05,9.65,,,,,,,,,,,,,,,,
35160.9529,3.11013317,3033,25.05,9.65,,,,,,,,,,,,,,,,
35162.16088,3.109311316,3033,25.05,9.65,,,,,,,,,,,,,,,,
35163.37679,3.109804428,3036,25.05,9.65,,,,,,,,,,,,,,,,
35164.59228,3.109311316,3033,25.05,9.65,,,,,,,,,,,,,,,,
35165.8301,3.107338869,3040,25.05,9.65,,,,,,,,,,,,,,,,
35167.03333,3.109968799,3040,25.05,9.65,,,,,,,,,,,,,,,,
35168.24921,3.109311316,3040,25.05,9.65,,,,,,,,,,,,,,,,
35169.46233,3.109640058,3044,25.05,9.65,,,,,,,,,,,,,,,,
35170.70612,3.109968799,3044,25.05,9.65,,,,,,,,,,,,,,,,
35171.92549,3.109640058,3044,25.05,9.65,,,,,,,,,,,,,,,,
35173.1389,3.107831981,3040,25.05,9.65,,,,,,,,,,,,,,,,
35174.35765,3.108489463,3040,25.05,9.65,,,,,,,,,,,,,,,,
35175.58259,3.110461911,3040,25.05,9.61,,,,,,,,,,,,,,,,
35176.80764,3.113091841,3036,25.05,9.61,,,,,,,,,,,,,,,,
35178.01738,3.109146946,3036,25.05,9.61,,,,,,,,,,,,,,,,
35179.22976,3.108325093,3040,25.05,9.61,,,,,,,,,,,,,,,,
35180.45898,3.109311316,3044,25.05,9.61,,,,,,,,,,,,,,,,
35181.67901,3.109640058,3047,25.05,9.61,,,,,,,,,,,,,,,,
35182.89158,3.108653834,3047,25.05,9.61,,,,,,,,,,,,,,,,
35184.10755,3.109311316,3036,25.05,9.61,,,,,,,,,,,,,,,,
35185.33849,3.107996351,3036,25.05,9.61,,,,,,,,,,,,,,,,
35186.55039,3.108160722,3036,25.05,9.61,,,,,,,,,,,,,,,,
35187.76263,3.111119393,3036,25.05,9.61,,,,,,,,,,,,,,,,
35188.98055,3.110461911,3040,25.05,9.61,,,,,,,,,,,,,,,,
35190.21519,3.109475687,3040,25.05,9.61,,,,,,,,,,,,,,,,
35191.43218,3.108653834,3044,25.05,9.61,,,,,,,,,,,,,,,,
35192.64428,3.108653834,3040,25.05,9.61,,,,,,,,,,,,,,,,
35193.86798,3.110955023,3044,25.05,9.61,,,,,,,,,,,,,,,,
35195.09261,3.110955023,3044,25.05,9.61,,,,,,,,,,,,,,,,
35196.30567,3.109968799,3047,25.05,9.61,,,,,,,,,,,,,,,,
35197.51842,3.108160722,3051,25.05,9.61,,,,,,,,,,,,,,,,
35198.73702,3.109804428,3051,25.05,9.61,,,,,,,,,,,,,,,,
35199.97187,3.11029754,3051,25.05,9.61,,,,,,,,,,,,,,,,
35201.19523,3.110626281,3044,25.05,9.61,,,,,,,,,,,,,,,,
35202.41097,3.111119393,3047,25.05,9.61,,,,,,,,,,,,,,,,
35203.6439,3.108653834,3047,25.05,9.61,,,,,,,,,,,,,,,,
35204.87651,3.108653834,3044,25.05,9.61,,,,,,,,,,,,,,,,
35206.10464,3.109804428,3047,25.05,9.61,,,,,,,,,,,,,,,,
35207.33447,3.111283764,3047,25.05,9.61,,,,,,,,,,,,,,,,
35208.56248,3.11013317,3051,25.05,9.61,,,,,,,,,,,,,,,,
35209.78507,3.107996351,3044,25.05,9.61,,,,,,,,,,,,,,,,
35211.01845,3.109804428,3044,25.05,9.61,,,,,,,,,,,,,,,,
35212.24104,3.111448135,3044,25.05,9.61,,,,,,,,,,,,,,,,
35213.47594,3.110461911,3040,25.05,9.61,,,,,,,,,,,,,,,,
35214.70376,3.108653834,3044,25.05,9.61,,,,,,,,,,,,,,,,
35215.93593,3.107174498,3044,25.05,9.61,,,,,,,,,,,,,,,,
35217.16598,3.11013317,3044,25.05,9.61,,,,,,,,,,,,,,,,
35218.39566,3.111776876,3044,25.05,9.61,,,,,,,,,,,,,,,,
35219.62758,3.111283764,3044,25.05,9.61,,,,,,,,,,,,,,,,
35220.85699,3.11029754,3047,25.05,9.61,,,,,,,,,,,,,,,,
35222.08981,3.108325093,3047,25.05,9.61,,,,,,,,,,,,,,,,
35223.37292,3.110626281,3047,25.05,9.61,,,,,,,,,,,,,,,,
35224.6098,3.109311316,3044,25.05,9.61,,,,,,,,,,,,,,,,
35225.84703,3.110461911,3047,25.05,9.61,,,,,,,,,,,,,,,,
35227.07172,3.112105617,3047,25.05,9.61,,,,,,,,,,,,,,,,
35228.30701,3.109968799,3051,25.05,9.61,,,,,,,,,,,,,,,,
35229.54623,3.109968799,3047,25.05,9.61,,,,,,,,,,,,,,,,
35230.76555,3.110461911,3054,25.05,9.61,,,,,,,,,,,,,,,,
35231.97896,3.113256212,3054,25.05,9.61,,,,,,,,,,,,,,,,
35233.2002,3.111448135,3058,25.05,9.61,,,,,,,,,,,,,,,,
